Source,Package name,Package ID,ISBN,Book Title,Year,ISSN,Series Title,Volume,Imprint,Editor(s)/Author(s),Available Online,Shortcut URL
S&T,eBook - Engineering 2012,EBCE12,9780123860453,Machinery Failure Analysis and Troubleshooting (Fourth Edition),2012,,,,Butterworth-Heinemann,,10-Aug-2012,http://www.sciencedirect.com/science/book/9780123860453
S&T,eBook - Engineering 2012,EBCE12,9780123869425,Numerical Methods (Third Edition),2012,,,,Academic Press,,10-Aug-2012,http://www.sciencedirect.com/science/book/9780123869425
S&T,eBook - Finance 2012,EBCF12,9780124158207,"Investment Banks, Hedge Funds, and Private Equity (Second Edition)",2012,,,,Academic Press,,10-Aug-2012,http://www.sciencedirect.com/science/book/9780124158207
S&T,eBook - Engineering 2012,EBCE12,9780123984166,Up and Running with AutoCAD 2013 (Third Edition),2013,,,,Academic Press,,10-Aug-2012,http://www.sciencedirect.com/science/book/9780123984166
S&T,eBook - Forensics 2012,EBCFOR12,9780123865434,Introduction to Crime Scene Photography,2013,,,,Academic Press,"Robinson, Edward",10-Aug-2012,http://www.sciencedirect.com/science/book/9780123865434
S&T,eBook - Finance 2012,EBCF12,9780123919465,Project Finance in Theory and Practice (Second Edition),2013,,,,Academic Press,"Gatti, Stefano",10-Aug-2012,http://www.sciencedirect.com/science/book/9780123919465
S&T,eBook - Forensics 2012,EBCFOR12,9780123945853,Forensic DNA Biology,2013,,,,Academic Press,,10-Aug-2012,http://www.sciencedirect.com/science/book/9780123945853
S&T,eBook - Engineering 2012,EBCE12,9780123965493,Feature Extraction & Image Processing for Computer Vision (Third Edition),2013,,,,Academic Press,"Nixon, Mark",10-Aug-2012,http://www.sciencedirect.com/science/book/9780123965493
S&T,eBook - Engineering 2012,EBCE12,9780123984081,Up and Running with AutoCAD 2013 (Second Edition),2013,,,,Academic Press,,10-Aug-2012,http://www.sciencedirect.com/science/book/9780123984081
S&T,eBook - Psychology 2012,EBCP12,9780123985187,Practical Skills and Clinical Management of Alcoholism & Drug Addiction,2012,,,,Elsevier,,10-Aug-2012,http://www.sciencedirect.com/science/book/9780123985187
S&T,eBook - Computer Science 2012,EBCCS12,9780123985279,Synchronous Precharge Logic,2012,,,,Elsevier,,10-Aug-2012,http://www.sciencedirect.com/science/book/9780123985279
S&T,eBook - Engineering 2012,EBCE12,9781455731107,Chemical Resistance of Specialty Thermoplastics,2012,,Plastics Design Library,,William Andrew Publishing,,10-Aug-2012,http://www.sciencedirect.com/science/book/9781455731107
S&T,eBook - Computer Science 2012,EBCCS12,9781597499897,Practical Lock Picking (Second Edition),2012,,,,Syngress,,10-Aug-2012,http://www.sciencedirect.com/science/book/9781597499897
S&T,eBook - Agricultural and Biological Sciences 2012,EBCABS12,9780123918840,Nutrition in the Prevention and Treatment of Disease (Third Edition),2013,,,,Academic Press,"Ann M. Coulston, Carol J. Boushey and Mario Ferruzzi",09-Oct-2012,http://www.sciencedirect.com/science/book/9780123918840
S&T,"eBook - Biochemistry, Genetics and Molecular Biology 2012",EBCBGMB12,9780123851017,Autophagy in Health and Disease,2013,,,,Academic Press,Roberta A. Gottlieb,09-Oct-2012,http://www.sciencedirect.com/science/book/9780123851017
S&T,eBook - Chemistry 2012,EBCC12,9780123851109,Inorganic Chemistry (Second Edition),2013,,,,Academic Press,James House,09-Oct-2012,http://www.sciencedirect.com/science/book/9780123851109
S&T,eBook - Computer Science 2012,EBCCS12,9780123858894,Business Intelligence (Second Edition),2012,,MK Series on Business Intelligence,,Morgan Kaufmann,David Loshin,09-Oct-2012,http://www.sciencedirect.com/science/book/9780123858894
S&T,eBook - Computer Science 2012,EBCCS12,9780123877932,Data Insights,2012,,,,Morgan Kaufmann,Hunter Whitney,09-Oct-2012,http://www.sciencedirect.com/science/book/9780123877932
S&T,eBook - Engineering 2012,EBCE12,9781437778816,Developments in Surface Contamination and Cleaning: Contaminant Removal and Monitoring,2012,,,,William Andrew Publishing,Rajiv Kohli and Kashmiri L. Mittal,09-Oct-2012,http://www.sciencedirect.com/science/book/9781437778816
S&T,eBook - Engineering 2012,EBCE12,9780080982434,Computational Fluid Dynamics (Second Edition),2013,,,,Butterworth-Heinemann,"Jiyuan  Tu, Guan Heng Yeoh and Chaoqun Liu",09-Oct-2012,http://www.sciencedirect.com/science/book/9780080982434
S&T,eBook - Finance 2012,EBCF12,9780123852472,International Money and Finance (Eighth Edition),2013,,,,Academic Press,Michael Melvin and Stefan Norrbin,09-Oct-2012,http://www.sciencedirect.com/science/book/9780123852472
S&T,eBook - Forensics 2012,EBCFOR12,9780123851895,Research Methods in Human Skeletal Biology,2013,,,,Academic Press,Elizabeth A. DiGangi and Megan K. Moore,09-Oct-2012,http://www.sciencedirect.com/science/book/9780123851895
S&T,eBook - Materials Science 2012,EBCMS12,9780123850898,Nanomaterials for Medical Applications,2012,,,,Elsevier,Zoraida Aguilar,09-Oct-2012,http://www.sciencedirect.com/science/book/9780123850898
S&T,"eBook - Pharmacology, Toxicology and Pharmaceutical Science 2012",EBCPTPS12,9780123854711,Principles of Clinical Pharmacology (Third Edition),2013,,,,Academic Press,"Arthur J. Atkinson, Jr., Shiew-Mei  Huang, Juan J.L. Lertora and Sanford P. Markey",09-Oct-2012,http://www.sciencedirect.com/science/book/9780123854711
S&T,eBook - Chemistry 2012,EBCC12,9780123850133,Essentials in Modern HPLC Separations,2013,,,,Elsevier,Serban Moldoveanu and Victor David,09-Oct-2012,http://www.sciencedirect.com/science/book/9780123850133
S&T,eBook - Engineering 2012,EBCE12,9780123914217,Acoustics: Sound Fields and Transducers,2012,,,,Academic Press,Leo L. Beranek and Tim Mellow,09-Oct-2012,http://www.sciencedirect.com/science/book/9780123914217
S&T,eBook - Engineering 2012,EBCE12,9780123970152,Pressure Vessels Field Manual,2013,,,,Gulf Professional Publishing,Maurice Stewart and Lewis Oran,09-Oct-2012,http://www.sciencedirect.com/science/book/9780123970152
S&T,"eBook - Biochemistry, Genetics and Molecular Biology 2012",EBCBGMB12,9780124160125,Resident Stem Cells and Regenerative Therapy,2013,,,,Academic Press,Goldenberg and Antonio Carlos Campos de Carvalho,09-Oct-2012,http://www.sciencedirect.com/science/book/9780124160125
S&T,eBook - Computer Science 2012,EBCCS12,9780124158030,Homeland Security,2013,,,,Butterworth-Heinemann,"Jane Bullock, George Haddow and Damon P. Coppola",09-Oct-2012,http://www.sciencedirect.com/science/book/9780124158030
S&T,eBook - Chemical Engineering 2012,EBCCE12,9780444593993,Environmental Water,2013,,,,Elsevier,V.K. Gupta and Imran Ali,09-Oct-2012,http://www.sciencedirect.com/science/book/9780444593993
S&T,"eBook - Biochemistry, Genetics and Molecular Biology 2012",EBCBGMB12,9780123822192,Handbook of Proteolytic Enzymes (Third Edition),2013,,,,Academic Press,Neil D. Rawlings and Guy  Salvesen,09-Nov-2012,http://www.sciencedirect.com/science/book/9780123822192
S&T,eBook - Computer Science 2012,EBCCS12,9781597497312,Wireless Reconnaissance in Penetration Testing,2012,,,,Syngress,,09-Nov-2012,http://www.sciencedirect.com/science/book/9781597497312
S&T,eBook - Computer Science 2012,EBCCS12,9781597497336,Augmented Reality,2012,,,,Syngress,,09-Nov-2012,http://www.sciencedirect.com/science/book/9781597497336
S&T,eBook - Computer Science 2012,EBCCS12,9781597497435,Data Hiding,2012,,,,Syngress,,09-Nov-2012,http://www.sciencedirect.com/science/book/9781597497435
S&T,eBook - Computer Science 2012,EBCCS12,9781597499576,Violent Python,2013,,,,Syngress,TJ O'Connor,09-Nov-2012,http://www.sciencedirect.com/science/book/9781597499576
S&T,eBook - Engineering 2012,EBCE12,9780123919427,Medical Device Design,2011,,,,Academic Press,"Ogrodnik, Peter",09-Nov-2012,http://www.sciencedirect.com/science/book/9780123919427
S&T,eBook - Energy 2012,EBCEN12,9780080970899,Exergy (Second Edition),2013,,,,Elsevier,Ibrahim Dincer and Marc A. Rosen,09-Nov-2012,http://www.sciencedirect.com/science/book/9780080970899
S&T,eBook - Computer Science 2012,EBCCS12,9780124047372,The Basics of Cyber Warfare,2012,,,,Syngress,Steve Winterfeld and Jason Andress,09-Nov-2012,http://www.sciencedirect.com/science/book/9780124047372
S&T,eBook - Agricultural and Biological Sciences 2012,EBCABS12,9780123884381,Enological Chemistry,2012,,,,Academic Press,Juan Moreno and Rafael Peinado,09-Apr-2012,http://www.sciencedirect.com/science/book/9780123884381
S&T,eBook - Engineering 2012,EBCE12,9780080970165,Tire and Vehicle Dynamics (Third Edition),2012,,,,Butterworth-Heinemann,Hans Pacejka,09-Apr-2012,http://www.sciencedirect.com/science/book/9780080970165
S&T,eBook - Engineering 2012,EBCE12,9780123854919,Quantum Information Processing and Quantum Error Correction,2012,,,,Academic Press,Ivan Djordjevic,09-Apr-2012,http://www.sciencedirect.com/science/book/9780123854919
S&T,"eBook - Pharmacology, Toxicology and Pharmaceutical Science 2012",EBCPTPS12,9780124160477,Nerve Agents Poisoning and its Treatment in Schematic Figures and Tables,2012,,,,Elsevier,"Bajgar, Jiri",08-Mar-2012,http://www.sciencedirect.com/science/book/9780124160477
S&T,eBook - Agricultural and Biological Sciences 2012,EBCABS12,9780124160439,Agriculture's Ethical Horizon (Second Edition),2012,,,,Elsevier,"Zimdahl, Robert",08-Mar-2012,http://www.sciencedirect.com/science/book/9780124160439
S&T,eBook - Energy 2012,EBCEN12,9780123809322,Solid Fuel Blending,2012,,,,Butterworth-Heinemann,"David Tillman, Dao Duong and N. Stanley Harding",08-Mar-2012,http://www.sciencedirect.com/science/book/9780123809322
S&T,eBook - Engineering 2012,EBCE12,9780124158221,Embedded Software (Second Edition),2012,,,,Newnes,"Walls, Colin",08-Mar-2012,http://www.sciencedirect.com/science/book/9780124158221
S&T,eBook - Mathematics 2012,EBCM12,9780123820105,"Differential Equations, Dynamical Systems, and an Introduction to Chaos (Third Edition)",2013,,,,Academic Press,"Morris W. Hirsch, Stephen Smale and Robert L. Devaney",08-Mar-2012,http://www.sciencedirect.com/science/book/9780123820105
S&T,"eBook - Pharmacology, Toxicology and Pharmaceutical Science 2012",EBCPTPS12,9780123854674,Therapeutic Drug Monitoring,2012,,,,Academic Press,"Dasgupta, Amitava",08-Jun-2012,http://www.sciencedirect.com/science/book/9780123854674
S&T,"eBook - Biochemistry, Genetics and Molecular Biology 2012",EBCBGMB12,9780123884152,Epigenetics in Human Disease,2012,,,,Academic Press,,08-Jun-2012,http://www.sciencedirect.com/science/book/9780123884152
S&T,eBook - Chemical Engineering 2012,EBCCE12,9780123877857,Branan's Rules of Thumb for Chemical Engineers (Fifth Edition),2012,,,,Butterworth-Heinemann,,08-Jun-2012,http://www.sciencedirect.com/science/book/9780123877857
S&T,eBook - Chemistry 2012,EBCC12,9780123855404,Gas Chromatography,2012,,,,Elsevier,,08-Jun-2012,http://www.sciencedirect.com/science/book/9780123855404
S&T,eBook - Computer Science 2012,EBCCS12,9780124160446,Principles of Data Integration,2012,,,,Morgan Kaufmann,"Doan, AnHai",08-Jun-2012,http://www.sciencedirect.com/science/book/9780124160446
S&T,eBook - Engineering 2012,EBCE12,9780124159075,Switchmode RF and Microwave Power Amplifiers (Second Edition),2012,,,,Academic Press,"Grebennikov, Andrei",08-Jun-2012,http://www.sciencedirect.com/science/book/9780124159075
S&T,eBook - Forensics 2012,EBCFOR12,9781597497275,Windows Forensic Analysis Toolkit (Third Edition),2012,,,,Syngress,,08-Jun-2012,http://www.sciencedirect.com/science/book/9781597497275
S&T,eBook - Engineering 2012,EBCE12,9780123982773,Collected Works of H.S. Tsien (1938?1956),2012,,,,Elsevier,,08-Jun-2012,http://www.sciencedirect.com/science/book/9780123982773
S&T,eBook - Engineering 2012,EBCE12,9780080982625,A Guide to Ship Repair Estimates in Man-hours (Second Edition),2013,,,,Butterworth-Heinemann,"Butler, Don",08-Jun-2012,http://www.sciencedirect.com/science/book/9780080982625
S&T,"eBook - Biochemistry, Genetics and Molecular Biology 2012",EBCBGMB12,9780123838827,Human Growth and Development (Second Edition),2013,,,,Academic Press,"Cameron, No????????l",08-Jun-2012,http://www.sciencedirect.com/science/book/9780123838827
S&T,eBook - Engineering 2012,EBCE12,9780123970169,Heat Exchanger Equipment Field Manual,2013,,,,Gulf Professional Publishing,,08-Jun-2012,http://www.sciencedirect.com/science/book/9780123970169
S&T,eBook - Engineering 2012,EBCE12,9780123970367,Flexible Manipulators:,2013,,,,Academic Press,,08-Jun-2012,http://www.sciencedirect.com/science/book/9780123970367
S&T,eBook - Engineering 2012,EBCE12,9780123970374,"Service Science, Management, and Engineering:",2013,,,,Academic Press,,08-Jun-2012,http://www.sciencedirect.com/science/book/9780123970374
S&T,eBook - Engineering 2012,EBCE12,9780123972002,Advances in Intelligence and Security Informatics,2013,,,,Academic Press,,08-Jun-2012,http://www.sciencedirect.com/science/book/9780123972002
S&T,"eBook - Biochemistry, Genetics and Molecular Biology 2012",EBCBGMB12,9780124157941,Practical Biostatistics,2013,,,,Academic Press,,08-Jun-2012,http://www.sciencedirect.com/science/book/9780124157941
S&T,eBook - Neuroscience 2012,EBCN12,9780444521385,Neuro-Oncology,2012,0072-9752,Handbook of Clinical Neurology,104C,Elsevier,"Michael J. Aminoff, Francois Boller, Dick F. Swaab",08-Jan-2012,http://www.sciencedirect.com/science/book/9780444521385
S&T,eBook - Neuroscience 2012,EBCN12,9780444535023,Neuro-Oncology Part II,2012,0072-9752,Handbook of Clinical Neurology,105C,Elsevier,"Wolfgang Grisold, Riccardo Soffietti",08-Jan-2012,http://www.sciencedirect.com/science/book/9780444535023
S&T,eBook - Chemical Engineering 2012,EBCCE12,9780444563668,Principles of Filtration,2012,,,,Elsevier,"Tien, Chi",08-Feb-2012,http://www.sciencedirect.com/science/book/9780444563668
S&T,eBook - Earth and Planetary Sciences 2012,EBCEPS12,9780444530424,Regional Geology and Tectonics: Principles of Geologic Analysis,2011,,,,Elsevier,David G. Roberts and A.W. Bally,08-Feb-2012,http://www.sciencedirect.com/science/book/9780444530424
S&T,eBook - Environmental Science 2012,EBCES12,9780124159167,Dissolved Gas Concentration in Water (Second Edition),2012,,,,Elsevier,John Colt,08-Feb-2012,http://www.sciencedirect.com/science/book/9780124159167
S&T,eBook - Forensics 2012,EBCFOR12,9781597496612,The Basics of Digital Forensics,2012,,,,Syngress,John Sammons,08-Feb-2012,http://www.sciencedirect.com/science/book/9781597496612
S&T,eBook - Mathematics 2012,EBCM12,9780123846549,Mathematical Methods for Physicists (Seventh Edition),2012,,,,Academic Press,"George B. Arfken, Hans J. Weber and Frank E. Harris",08-Feb-2012,http://www.sciencedirect.com/science/book/9780123846549
S&T,eBook - Biomedical Science and Medicine 2012,EBCMD12,9780124157842,Translational Endocrinology of Bone,2013,,,,Academic Press,,07-Sep-2012,http://www.sciencedirect.com/science/book/9780124157842
S&T,eBook - Chemical Engineering 2012,EBCCE12,9780123969590,Chemical Process Equipment (Third Edition),2010,,,,Butterworth-Heinemann,,07-Sep-2012,http://www.sciencedirect.com/science/book/9780123969590
S&T,"eBook - Biochemistry, Genetics and Molecular Biology 2012",EBCBGMB12,9780123859426,Handbook of Stem Cells (Second Edition),2013,,,,Academic Press,,07-Sep-2012,http://www.sciencedirect.com/science/book/9780123859426
S&T,eBook - Computer Science 2012,EBCCS12,9780124158115,Using Open Source Platforms for Business Intelligence,2012,,,,Morgan Kaufmann,,07-Sep-2012,http://www.sciencedirect.com/science/book/9780124158115
S&T,eBook - Energy 2012,EBCEN12,9780123877109,PEM Fuel Cells (Second Edition),2011,,,,Academic Press,,07-Sep-2012,http://www.sciencedirect.com/science/book/9780123877109
S&T,eBook - Engineering 2012,EBCE12,9781455725984,The Effect of Sterilization on Plastics and Elastomers (Third Edition),2012,,,,William Andrew Publishing,,07-Sep-2012,http://www.sciencedirect.com/science/book/9781455725984
S&T,eBook - Immunology and Microbiology 2012,EBCIM12,9780124158498,The Blood Group Antigen FactsBook (Third Edition),2012,,Factsbook,,Academic Press,,07-Sep-2012,http://www.sciencedirect.com/science/book/9780124158498
S&T,eBook - Engineering 2012,EBCE12,9780123970305,Common Well Control Hazards,2013,,,,Gulf Professional Publishing,,07-Sep-2012,http://www.sciencedirect.com/science/book/9780123970305
S&T,eBook - Chemical Engineering 2012,EBCCE12,9780444595256,Bioprocess Engineering,2013,,,,Elsevier,,07-Sep-2012,http://www.sciencedirect.com/science/book/9780444595256
HS,eBook - Clinical Medicine 2012,EBCCM12,9780323086912,Renal Physiology (Fifth Edition),2013,,,,Mosby,,07-Nov-2012,http://www.sciencedirect.com/science/book/9780323086912
HS,eBook - Clinical Medicine 2012,EBCCM12,9780323087049,Endocrine and Reproductive Physiology (Fourth Edition),2013,,,,Mosby,,07-Nov-2012,http://www.sciencedirect.com/science/book/9780323087049
HS,eBook - Clinical Medicine 2012,EBCCM12,9781437718935,Dubois' Lupus Erythematosus and Related Syndromes (Eigth Edition),2013,,,,W.B. Saunders,,07-Nov-2012,http://www.sciencedirect.com/science/book/9781437718935
HS,eBook - Clinical Medicine 2012,EBCCM12,9781437727647,Benumof and Hagberg's Airway Management,2012,,,,W.B. Saunders,,07-Nov-2012,http://www.sciencedirect.com/science/book/9781437727647
HS,eBook - Clinical Medicine 2012,EBCCM12,9781455701018,Cardiovascular Therapeutics: A Companion to Braunwald's Heart Disease (Fourth Edition),2013,,,,W.B. Saunders,,07-Nov-2012,http://www.sciencedirect.com/science/book/9781455701018
HS,eBook - Clinical Medicine 2012,EBCCM12,9781455700905,Vaccines (Sixth Edition),2013,,,,W.B. Saunders,,07-Nov-2012,http://www.sciencedirect.com/science/book/9781455700905
S&T,eBook - Biomedical Science and Medicine 2012,EBCMD12,9780123849786,Women and Health (Second Edition),2013,,,,Academic Press,"Marlene B. Goldman, Rebecca Troisi and Kathryn M. Rexrode",07-Dec-2012,http://www.sciencedirect.com/science/book/9780123849786
